function	10BF	11BF	12BF	13BF	15BF	16BF	17BF	2BF	3BF	4BF	6BF	7BF	8BF	9BF
RXN-9730	0.0	2.0	0.0	0.0	6.0	30.58	25.28	0.0	0.0	0.0	34.0	0.0	5.76	0.0
RXN-9731	29.0	2.0	48.0	0.0	0.0	2.58	6.28	0.0	0.0	4.0	7.0	20.0	17.759999999999998	0.0
RXN-9758	30.0	106.0	0.0	30.0	30.0	206.08	15.78	27.0	17.0	7.0	24.0	29.0	104.13	0.0
RXN-9778	4718.83	3798.83	5127.93	3294.83	2892.5	2783.16	3224.5	1575.58	479.33	399.67	1401.58	1736.5	1822.41	2977.34
RXN-9780	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	8.0	8.0	0.0	0.0	32.0
RXN-9787	9625.39	6420.4	7758.76	11857.56	4008.99	12847.18	8912.619999999999	10361.33	18810.16	21489.37	12423.86	13298.13	15415.77	8658.1
RXN-9789	313.2	238.5	65.78999999999999	555.03	108.0	6333.79	219.64	505.11	6382.2	5052.41	646.0799999999999	809.3799999999999	882.99	267.8
RXN-9797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0
RXN-982	1546.8200000000002	779.7	811.79	3968.49	322.33	1817.13	1047.26	2604.92	3409.83	7316.37	2339.39	3288.33	4834.84	1388.88
RXN-9821	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	19.0	16.0	30.0	0.0
RXN-9845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0
RXN-9857	0.0	2.0	0.0	0.0	3.0	30.08	15.78	30.28	3.42	10.58	21.0	65.58	40.04	0.0
RXN-9868	0.0	2.0	0.0	0.0	3.0	30.08	15.78	30.28	3.42	10.58	21.0	65.58	40.04	0.0
RXN-9887	0.0	2.0	0.0	0.0	3.0	30.08	15.78	30.28	3.42	10.58	21.0	65.58	40.04	0.0
RXN-9890	0.0	2.0	0.0	0.0	3.0	30.08	15.78	30.28	3.42	10.58	21.0	65.58	40.04	0.0
RXN-9909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	7.0	69.0	69.88	0.0
RXN-9910	0.0	1.0	0.0	0.0	0.0	1.29	3.14	0.0	0.0	0.0	0.0	0.0	2.88	0.0
RXN-9912	0.0	1.0	0.0	0.0	0.0	1.29	3.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9914	0.0	1.0	0.0	0.0	0.0	1.29	3.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9926	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9929	4928.33	3850.0	5243.68	3500.08	2934.5	14767.82	3309.5	1892.83	12098.78	15301.42	1891.33	2327.25	3056.66	3201.09
RXN-9939	4908.08	3972.0	5174.43	3700.25	2919.5	3040.53	3382.3100000000004	1940.72	531.46	3451.46	1732.75	2328.37	2836.52	3181.67
RXN-9952	66.5	158.0	58.0	194.5	62.0	11516.39	24.64	141.14	11583.41	10090.54	117.5	383.29	319.1	193.5
RXN-9958	83.0	31.0	0.0	42.0	30.0	183.75	9.5	15.0	0.0	53.0	38.0	77.0	18.21	32.0
RXN-9983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.88	0.0
RXN-9984	345.2	88.2	67.0	255.6	17.0	107.25	224.0	630.0	1101.0	519.0	591.0	924.0	1020.33	559.0
RXN-9985	1314.37	917.5	556.25	3567.57	466.58	13481.16	1470.67	3333.5	8690.96	11601.0	2784.94	3838.63	4593.03	891.21
RXN-9987	0.0	3.0	0.0	0.0	3.0	31.37	18.92	15.14	1.71	5.29	32.0	22.29	74.02	0.0
RXN-9990	130.7	21.2	295.75	54.6	3.0	90.0	433.0	220.66	33.0	78.66	517.0	551.75	393.83	300.0
RXN-9992	0.0	0.0	0.0	0.0	0.0	54.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	33.0
RXN-9998	102.0	10.0	272.0	46.0	4.0	36.0	428.0	262.33	504.0	267.33	718.0	92.0	465.5	577.0
RXN-9999	3.0	0.0	0.0	0.0	0.0	0.0	0.0	10.66	0.0	4.66	0.0	9.0	21.5	0.0
RXN0-1132	2330.5	2815.5	1671.04	2336.85	911.0	7814.87	2277.64	2330.39	7366.31	8692.29	2850.89	3613.04	3668.98	2637.58
RXN0-1133	109.0	245.0	73.5	123.0	33.0	237.37	118.64	634.14	591.71	3314.04	956.0	726.29	1548.86	416.0
RXN0-1134	184.0	343.0	143.0	246.0	63.0	276.45	86.64	400.14	1159.71	6299.04	708.0	830.29	1673.1	374.0
RXN0-1141	1810.5	2690.5	1466.04	1956.6	836.0	7573.87	1752.64	1611.53	6681.27	8203.08	1504.14	2024.08	2898.16	1039.83
RXN0-1147	36.5	74.0	52.0	1.5	3.0	52.54	12.64	40.14	13.71	59.04	53.0	41.29	37.1	3.5
RXN0-1241	220.0	11.0	283.0	51.0	40.0	70.78999999999999	402.64	111.14	18.71	60.04	604.0	19.29	594.0999999999999	416.0
RXN0-1321	6818.65	4838.2	6342.47	7054.82	3362.08	10529.13	5689.31	5211.8	8881.24	9611.04	5923.22	6333.92	7467.789999999999	5513.72
RXN0-1342	11618.48	8711.2	11523.4	10392.4	6254.58	7507.289999999999	8907.81	6800.38	3591.9700000000003	5280.46	7407.3	8086.67	9328.45	8612.310000000001
RXN0-1382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	27.0	36.0	78.0	42.0	36.0	48.0
RXN0-1401	0.0	1.0	0.0	0.0	3.0	28.79	12.64	0.0	0.0	0.0	0.0	0.0	2.88	0.0
RXN0-1461	4.0	1.0	0.0	0.0	3.0	28.79	12.64	25.14	1.71	6.04	7.0	27.29	19.77	0.0
RXN0-1483	118.0	90.0	95.0	928.0	20.0	98.79	58.64	73.14	12.71	25.79	184.0	211.29	315.52	285.5
RXN0-1602	13046.08	9574.9	12160.69	14116.68	6483.58	19660.12	10049.15	9001.130000000001	11199.74	14426.96	10616.36	11929.18	13358.52	9914.74
RXN0-1603	13046.08	9574.9	12160.69	14116.68	6483.58	19660.12	10049.15	9001.130000000001	11199.74	14426.96	10616.36	11929.18	13358.52	9914.74
RXN0-17	0.0	0.0	0.0	0.0	3.0	14.0	9.5	15.14	1.71	5.29	0.0	7.29	18.02	0.0
RXN0-1842	17.0	1.0	8.0	0.0	3.0	46.79	15.64	62.14	18.71	8.29	14.0	26.29	65.52	0.0
RXN0-1861	26.0	1.0	0.0	0.0	3.0	28.79	57.64	15.14	1.71	5.29	0.0	7.29	18.02	0.0
RXN0-1862	26.0	1.0	0.0	0.0	3.0	28.79	57.64	15.14	1.71	5.29	0.0	7.29	18.02	0.0
RXN0-1922	1308.5700000000002	860.2	658.5	2023.7	338.33	1318.04	1488.64	2673.64	2121.54	1287.04	2714.08	2684.09	3159.13	1466.3
RXN0-2001	0.0	1.0	0.0	0.0	3.0	28.79	12.64	15.14	1.71	5.29	0.0	7.29	18.02	0.0
RXN0-2023	7187.35	5236.2	6475.97	7784.92	3468.08	5005.129999999999	6366.31	5859.13	4538.49	5318.62	6933.219999999999	7128.719999999999	7912.49	6094.02
RXN0-2042	0.0	148.0	0.0	0.0	0.0	39.08	6.28	0.0	0.0	4.0	0.0	0.0	17.759999999999998	0.0
RXN0-2044	33.0	75.0	48.0	6.0	6.0	77.83	25.28	40.28	3.42	12.58	7.0	31.58	42.04	32.0
RXN0-2101	224.6	5.0	105.0	256.8	29.0	108.79	162.14	693.56	365.84	206.91	886.25	1077.56	1221.9299999999998	353.4
RXN0-2142	13401.87	8142.47	11946.19	15431.65	6155.74	15019.67	10297.35	11886.41	13724.75	12879.79	13110.6	15022.71	16940.159999999996	10856.94
RXN0-2144	9340.65	5196.37	8473.470000000001	8429.210000000001	4752.08	5937.709999999999	6848.09	5924.9400000000005	3158.9300000000003	5354.58	6893.91	7084.21	8860.64	7396.39
RXN0-2145	6696.65	4975.2	6207.72	6914.71	3359.08	4699.129999999999	5661.31	5170.55	3109.2200000000003	4871.29	5470.16	6237.42	6941.589999999999	5135.39
RXN0-2161	6818.65	4838.2	6342.47	7054.82	3362.08	10529.38	5689.31	5181.8	8881.24	9601.04	5915.22	6300.92	7455.789999999999	5513.72
RXN0-2301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	7.0	17.0	0.0	32.0
RXN0-2361	223.5	11.0	283.0	52.5	40.0	74.28999999999999	419.64	116.14	18.71	60.04	609.0	32.29	607.0999999999999	451.5
RXN0-2441	13.5	0.0	7.75	0.0	3.0	5576.5	15.5	15.14	5558.71	4539.29	17.0	31.04	18.02	0.0
RXN0-2461	134.0	192.0	32.5	1789.0	12.0	250.63	138.79000000000002	241.56	11125.84	9208.91	116.0	373.15	1202.24	0.0
RXN0-2584	6987.65	4838.2	6455.47	7084.74	3362.08	10551.13	5688.31	5542.13	9987.26	10127.62	6374.39	6856.17	8189.289999999999	5979.8
RXN0-2605	9029.15	5238.2	8669.970000000001	8627.380000000001	4707.08	6043.459999999999	6901.59	6689.33	2994.54	5232.37	7854.299999999999	7877.75	10195.24	7369.72
RXN0-262	815.5	429.5	289.29	2922.37	183.0	447.29	885.14	1084.61	424.25	361.41	2002.58	2138.58	2096.87	966.5
RXN0-280	0.0	1.0	0.0	0.0	3.0	28.79	12.64	15.14	13.71	17.29	0.0	7.29	23.78	10.0
RXN0-2921	7691.27	5598.2	6749.47	8935.92	3730.41	11860.86	6878.31	7314.3	9415.07	12989.79	7539.299999999999	8762.72	10039.32	6461.77
RXN0-299	0.0	1.0	0.0	0.0	3.0	28.79	12.64	15.14	1.71	5.29	7.0	24.29	18.02	0.0
RXN0-302	6763.15	4813.2	6322.72	6935.379999999999	3332.08	10428.8	5672.31	5129.8	8847.24	6676.04	5864.22	6059.67	6789.789999999999	5508.72
RXN0-305	62.5	0.0	0.0	1.5	0.0	3.5	0.0	20.14	1.71	5.29	60.0	57.29	86.14	3.5
RXN0-3241	0.0	9.0	0.0	75.0	3.0	32.89	12.64	15.14	352.31	93.29	3.14	7.29	21.52	0.0
RXN0-3364	0.0	0.0	4.0	0.0	3.0	27.5	9.5	32.47	1.71	7.62	0.0	7.29	19.35	0.0
RXN0-3501	0.0	7.0	0.0	0.0	9.0	142.53	84.48	90.84	10.26	31.74	14.0	43.74	108.12	32.0
RXN0-3521	159.5	33.5	69.0	343.0	42.25	208.79	108.64	616.89	1116.71	515.29	453.75	668.29	1146.27	224.75
RXN0-3601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.14	505.71	267.04	139.25	30.29	52.39	30.0
RXN0-363	261.2	192.7	177.79	1692.0300000000002	63.0	6163.54	208.31	831.28	6186.6	5608.33	792.97	1724.91	1690.33	355.0
RXN0-366	261.2	192.7	177.79	1692.0300000000002	63.0	6163.54	208.31	831.28	6186.6	5608.33	792.97	1724.91	1690.33	355.0
RXN0-3741	653.6700000000001	101.0	307.25	498.17	107.33	400.04	678.64	1096.14	1475.38	789.29	2125.67	1453.04	2020.26	1365.83
RXN0-384	64.5	2.5	59.0	24.0	15.25	30.79	16.64	43.39	1.71	56.29	20.75	70.29	47.6	45.75
RXN0-385	64.5	2.5	59.0	24.0	15.25	30.79	16.64	43.39	1.71	56.29	20.75	70.29	47.6	45.75
RXN0-3901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	5.0	2.88	0.0
RXN0-3942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	5.0	2.88	0.0
RXN0-4022	5362.95	4111.0	5587.43	3595.18	3011.83	3343.53	4183.14	2261.05	614.79	3105.54	2661.58	2414.84	3670.54	3946.14
RXN0-4141	0.0	0.0	8.0	0.0	0.0	49.0	32.0	158.56	40.84	27.16	33.0	59.16	105.22	71.0
RXN0-4181	0.0	2.0	0.0	0.0	9.0	85.08	34.78	90.84	62.86	59.74	0.0	43.74	99.48	0.0
RXN0-4222	257.5	12.5	292.0	81.0	52.25	70.78999999999999	406.64	129.39	18.71	60.04	619.75	71.28999999999999	617.3499999999999	466.75
RXN0-4301	748.2	156.2	445.0	534.27	95.0	263.58	871.28	447.11	69.69	252.66	1329.17	769.58	1308.9499999999998	1170.33
RXN0-4341	272.0	52.0	306.0	95.0	55.0	220.79	766.64	218.47	67.71000000000001	115.37	805.0	175.29	706.5999999999999	693.0
RXN0-4342	272.0	52.0	306.0	95.0	55.0	224.79	766.64	245.47	84.71000000000001	118.37	824.0	187.29	727.5999999999999	693.0
RXN0-4361	404.2	131.2	336.0	337.6	55.0	254.79	766.64	379.47	78.71000000000001	139.37	929.5	718.29	839.5999999999999	693.0
RXN0-4401	6297.85	4678.7	6005.43	6567.379999999999	3264.08	10163.28	5035.31	4093.97	6877.64	5765.96	4489.41	5149.469999999999	5878.66	4715.1900000000005
RXN0-4581	0.0	0.0	0.0	0.0	6.0	55.0	19.0	30.28	3.42	10.58	0.0	14.58	36.04	0.0
RXN0-4621	281.0	11.0	347.0	51.0	40.0	99.04	408.64	149.14	18.71	60.04	635.0	50.29	640.0999999999999	449.0
RXN0-4641	3781.83	3634.83	4653.93	3644.83	2665.5	2680.2	2952.1400000000003	1222.72	590.04	483.96	1121.08	1660.79	1519.64	1871.34
RXN0-5001	7227.49	5728.49	9281.54	5526.83	4559.5	21361.480000000003	6273.5	3270.38	6539.39	5693.05	3194.83	3178.29	3566.4100000000003	4395.68
RXN0-5038	255.5	12.5	292.0	69.0	52.25	70.78999999999999	402.64	129.39	36.71	71.28999999999999	618.75	109.29	627.48	429.75
RXN0-5055	2822.77	1725.7	1653.87	5824.43	666.3299999999999	2369.94	3439.62	4858.44	4073.79	8102.49	6468.42	6126.34	7807.51	3020.26
RXN0-5063	6734.65	4813.2	6272.97	6917.379999999999	3332.08	10442.8	5704.31	5189.8	8847.24	6686.04	5865.22	6082.92	6909.789999999999	5508.72
RXN0-5098	1810.5	2690.5	1466.04	1956.6	836.0	7573.87	1752.64	1611.53	6681.27	8203.08	1504.14	2024.08	2898.16	1039.83
RXN0-5107	64.5	2.5	59.0	24.0	15.25	30.79	16.64	43.39	1.71	56.29	20.75	70.29	47.6	45.75
RXN0-5114	3374.32	2889.57	2568.83	2689.3100000000004	1074.33	7454.16	3286.45	2429.11	6269.95	7927.91	4042.11	2807.91	5025.74	3858.0
RXN0-5116	59.0	1.0	16.0	85.0	21.0	29.04	12.64	59.14	1.71	344.29	27.0	193.29	213.02	0.0
RXN0-5124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.14	50.71	58.29	164.0	108.29	71.14	277.0
RXN0-5126	294.0	1.0	14.0	40.0	74.0	1.29	3.14	50.28	3.42	6.58	390.0	9.58	684.28	374.0
RXN0-5141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	223.35	138.75	0.0	0.0	4.0	0.0
RXN0-5144	179.0	1.0	59.0	20.0	40.0	34.79	12.64	39.47	1.71	59.37	202.0	33.29	369.6	187.0
RXN0-5146	0.0	1.0	4.0	0.0	3.0	5907.79	18.64	15.14	5779.06	4731.79	17.0	7.29	31.1	0.0
RXN0-5181	31126.55	20148.05	34133.340000000004	25152.25	19695.41	37553.44	19610.95	14300.84	18317.6	19009.52	12271.16	15538.41	18179.95	18836.63
RXN0-5182	7836.07	5472.2	6744.47	9898.88	3695.41	11899.4	6745.95	7852.110000000001	10942.78	13004.75	8344.3	9644.21	11035.1	6507.97
RXN0-5183	14033.24	13107.49	16541.760000000002	13787.25	8608.58	21034.32	13244.12	7760.6	21873.29	17339.51	9020.96	9923.74	9202.81	9850.86
RXN0-5184	7836.07	5472.2	6744.47	9898.88	3695.41	11899.4	6745.95	7852.110000000001	10942.78	13004.75	8344.3	9644.21	11035.1	6507.97
RXN0-5187	1831.0	255.17	1846.5	1126.5	1201.0	1062.2	630.42	294.42	27.13	3199.87	765.0	649.87	1600.39	1263.0
RXN0-5189	780.0	232.0	157.5	548.6700000000001	105.0	239.87	195.64	334.14	121.38	5706.04	554.6700000000001	561.29	1184.6799999999998	473.83
RXN0-5204	147.0	1.0	11.0	20.0	40.0	30.79	12.64	31.14	1.71	56.29	195.0	7.29	346.35	187.0
RXN0-5224	2955.83	1434.83	3752.68	2011.08	2019.5	8020.769999999999	1668.65	1087.8	6346.14	10445.04	1607.33	1841.87	2113.4	1658.59
RXN0-5225	23015.26	15618.69	22083.870000000003	25931.82	12010.81	15743.669999999998	16882.73	19848.6	7040.75	21672.96	21405.14	24883.370000000003	32699.27	17874.37
RXN0-5226	16582.98	18583.21	17076.15	14772.46	10327.83	17766.13	13796.59	9214.13	9972.39	7742.46	7797.47	10142.92	11175.53	9754.06
RXN0-5227	326.6	219.2	101.04	2029.17	50.25	159.15	288.26	582.9200000000001	124.13	190.37	711.39	1085.63	1425.96	682.85
RXN0-5228	513.5	399.0	236.5	870.5	140.0	397.04	745.64	634.64	1360.71	650.29	1034.0	758.29	637.02	573.5
RXN0-5256	9.0	0.0	0.0	0.0	0.0	0.0	0.0	68.08	5.13	20.53	0.0	48.87	109.92	64.0
RXN0-5258-Yeast	1573.15	697.4	884.0799999999999	2614.98	286.0	1568.54	1188.31	2458.06	2351.19	1548.41	2313.89	3154.24	2371.32	1289.83
RXN0-5260	1573.15	697.4	884.0799999999999	2614.98	286.0	1568.54	1188.31	2458.06	2351.19	1548.41	2313.89	3154.24	2371.32	1289.83
RXN0-5292	653.6700000000001	101.0	307.25	498.17	107.33	400.04	678.64	1096.14	1475.38	789.29	2125.67	1453.04	2020.26	1365.83
RXN0-5293	0.0	76.0	5.5	0.0	9.0	437.9500000000001	37.92	42.61	24.42	147.41	73.0	178.57999999999998	695.3	10.0
RXN0-5298	91.0	48.0	118.0	324.67	67.0	200.29	80.14	790.64	61.38	139.04	658.06	651.29	963.1	62.33
RXN0-5304	122.0	52.5	378.79	321.43	59.0	185.64	768.64	387.14	61.71	445.04	618.39	519.29	766.77	552.0
RXN0-5306	5340.5	3042.17	4644.5	3565.67	3165.0	3013.5	2152.5	1777.14	197.38	340.29	1326.17	1954.29	2457.85	3313.83
RXN0-5329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.14	1.71	56.29	0.0	7.29	15.14	0.0
RXN0-5359	1908.33	1463.33	2755.4300000000003	1715.5	1036.75	1369.49	2475.78	1279.95	664.68	460.99	2250.5	1921.82	1700.5099999999998	1729.42
RXN0-5383	0.0	1.0	0.0	0.0	3.0	28.79	12.64	15.14	1.71	5.29	0.0	7.29	18.02	0.0
RXN0-5391	0.0	1.0	0.0	0.0	3.0	28.79	12.64	15.14	1.71	5.29	0.0	7.29	18.02	0.0
RXN0-5393	1409.8200000000002	955.2	559.5	2648.7	205.33	558.12	1196.59	1736.42	1532.73	978.87	2342.0	2632.0	2140.01	1284.05
RXN0-5398	56.0	78.5	34.79	23.43	0.0	19.29	21.14	158.14	12.71	21.29	472.0	325.29	491.14	337.0
RXN0-5408	805.7	158.0	558.25	591.77	123.0	6590.62	500.64	793.39	5974.7300000000005	7823.54	1304.92	1386.59	2356.39	661.63
RXN0-5418	147.0	1.0	11.0	20.0	40.0	30.79	12.64	31.14	1.71	56.29	195.0	7.29	346.35	187.0
RXN0-5433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.14	12.71	7.29	127.0	517.29	147.9	0.0
RXN0-5461	11.0	16.0	47.0	25.0	17.0	45.0	16.0	24.0	0.0	18.0	0.0	5.0	2.88	0.0
RXN0-5507	3391.95	3886.5	3612.43	2472.43	1870.08	2252.53	3557.1400000000003	2071.3	556.04	3026.04	1839.83	2309.59	2865.21	2395.6400000000003
RXN0-5514	8095.27	5770.7	6655.76	11211.91	3707.41	17764.52	6842.62	7948.8	15793.82	15093.04	8129.44	9309.05	10324.65	6546.77
RXN0-5515	6598.65	4829.2	6067.47	7003.82	3325.08	10498.42	5302.45	5139.8	8898.84	9604.79	5332.22	6312.92	6927.87	5097.72
RXN0-6254	859.57	569.7	402.29	1555.8000000000002	198.33	638.79	1044.64	1605.64	1507.38	886.29	2093.81	2188.09	2385.17	952.63
RXN0-6259	0.0	1.0	4.0	0.0	3.0	34.79	12.64	62.14	30.71	59.29	17.0	19.29	75.35	6.0
RXN0-6274	11649.98	8639.7	11520.4	10415.07	6266.83	13366.29	8913.81	6827.63	9369.99	10011.21	7386.72	8201.67	9358.03	8619.39
RXN0-6359	147.0	77.0	12.58	108.86	46.0	110.62	37.92	299.42	39.13	73.87	320.14	288.87	720.89	217.0
RXN0-6366	6716.65	4740.2	6264.97	6929.379999999999	3332.08	4533.799999999999	5649.31	5119.8	3069.29	2000.54	5827.22	6012.92	6781.039999999999	5508.72
RXN0-6367	0.0	1.0	0.0	0.0	3.0	15.29	12.64	15.14	1.71	5.29	0.0	7.29	18.02	0.0
RXN0-6369	0.0	7.0	0.0	0.0	9.0	142.53	84.48	90.84	10.26	31.74	14.0	43.74	108.12	32.0
RXN0-6373	0.0	1.0	0.0	0.0	3.0	28.79	12.64	15.14	1.71	5.29	0.0	7.29	20.9	0.0
RXN0-6427	5097.83	3815.0	5481.93	3424.58	2957.0	8786.24	3653.28	1774.55	6284.74	5158.29	2119.58	1990.04	2562.76	3552.09
RXN0-6444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	5.0	2.88	0.0
RXN0-6478	270.0	11.0	339.0	51.0	40.0	5961.79	415.64	141.14	5796.06	4734.79	642.0	56.29	692.5999999999999	480.0
RXN0-6479	257.5	12.5	292.0	81.0	52.25	70.78999999999999	406.64	129.39	18.71	60.04	619.75	71.28999999999999	617.3499999999999	466.75
RXN0-6480	6636.15	4836.7	6328.47	7004.82	3312.83	10525.13	5689.31	5120.55	8353.89	9399.29	5695.47	6242.92	7080.539999999999	5312.97
RXN0-6481	135.2	87.5	74.78999999999999	1012.14	3.0	6012.04	94.81	141.14	6185.33	4914.79	429.31	386.42	420.8	118.13
RXN0-6482	135.2	87.5	74.78999999999999	1012.14	3.0	6012.04	94.81	141.14	6185.33	4914.79	429.31	386.42	420.8	118.13
RXN0-6483	300.0	11.0	397.0	70.0	40.0	6008.79	446.64	133.14	6116.06	4833.04	640.0	95.29	682.3499999999999	448.0
RXN0-6484	300.0	11.0	397.0	70.0	40.0	6008.79	446.64	133.14	6116.06	4833.04	640.0	95.29	682.3499999999999	448.0
RXN0-6485	270.0	11.0	339.0	51.0	40.0	5961.79	415.64	141.14	5796.06	4734.79	642.0	56.29	692.5999999999999	480.0
RXN0-6491	345.0	36.0	391.5	188.0	80.0	6034.37	487.64	381.47	5838.06	7613.12	996.0	313.29	1296.6	503.0
RXN0-6510	55.0	99.0	5.5	38.0	12.0	105.87	17.14	26.14	47.71	2599.29	50.0	84.28999999999999	507.02	0.0
RXN0-6512	0.0	73.0	0.0	0.0	0.0	18.25	0.0	0.0	0.0	0.0	0.0	0.0	5.76	0.0
RXN0-6515	6729.15	4795.7	6310.47	6990.379999999999	3334.83	10394.13	5312.31	5077.22	8832.24	9544.96	5721.97	6120.92	7261.289999999999	5212.97
RXN0-6521	270.0	11.0	339.0	51.0	40.0	5961.79	415.64	141.14	5796.06	4734.79	642.0	56.29	692.5999999999999	480.0
RXN0-6522	270.0	11.0	339.0	51.0	40.0	5961.79	415.64	141.14	5796.06	4734.79	642.0	56.29	692.5999999999999	480.0
RXN0-6523	270.0	11.0	339.0	51.0	40.0	5961.79	415.64	141.14	5796.06	4734.79	642.0	56.29	692.5999999999999	480.0
RXN0-6524	257.5	12.5	292.0	81.0	52.25	70.78999999999999	406.64	129.39	18.71	60.04	619.75	71.28999999999999	617.3499999999999	466.75
RXN0-6525	257.5	12.5	292.0	81.0	52.25	70.78999999999999	406.64	129.39	18.71	60.04	619.75	71.28999999999999	617.3499999999999	466.75
RXN0-6550	6579.35	4945.4	6176.97	6946.92	3333.08	10425.96	5222.31	4937.8	8787.24	9499.04	5260.22	5961.92	6742.539999999999	4904.22
RXN0-6554	345.0	36.0	391.5	188.0	80.0	6034.37	487.64	381.47	5838.06	7613.12	996.0	313.29	1296.6	503.0
RXN0-6555	0.0	1.0	0.0	0.0	3.0	15.29	12.64	15.14	1.71	5.29	0.0	7.29	18.02	0.0
RXN0-6563	3347.78	2055.53	3015.7200000000003	3796.47	1220.5	8333.279999999999	3059.1400000000003	3389.2200000000003	8640.49	6287.46	3565.33	4285.79	3811.76	2820.92
RXN0-6565	4826.83	3960.83	5263.68	3359.08	2909.5	2868.16	3240.5	1807.11	508.5	458.75	1560.83	1982.83	1963.19	3129.59
RXN0-6575	1557.45	1410.0	2196.6800000000003	1090.43	1030.83	1418.53	1962.14	990.8	374.04	2817.04	1311.83	1138.09	1935.04	1246.89
RXN0-6576	55.0	99.0	4.0	38.0	15.0	113.79	26.64	34.14	35.71	2651.04	38.0	50.29	249.1	6.0
RXN0-6705	8095.27	5770.7	6655.76	11211.91	3707.41	17764.52	6842.62	7948.8	15793.82	15093.04	8129.44	9309.05	10324.65	6546.77
RXN0-6710	4869.33	3802.5	5201.93	3376.25	2907.75	2880.2	3240.1400000000003	1717.83	488.08	433.17	1544.5	1977.75	1982.79	3123.67
RXN0-6725	37.5	6.0	16.0	18.5	6.0	34.29	55.64	50.47	23.71	17.37	18.0	33.29	74.52	62.5
RXN0-6727	6737.65	4764.7	6242.68	7014.95	3352.08	10494.53	5653.31	5147.8	8872.64	9531.04	5815.08	6225.92	7313.959999999999	5469.72
RXN0-6731	262.4	42.0	345.0	351.2	113.0	220.79	402.64	589.14	32.71	123.04	775.0	326.89	1113.5	493.6
RXN0-6732	0.0	4.0	0.0	0.0	12.0	115.16	50.56	0.0	60.0	60.0	84.0	80.0	11.52	0.0
RXN0-6733	0.0	1.0	0.0	0.0	3.0	28.79	12.64	0.0	15.0	15.0	21.0	20.0	2.88	0.0
RXN0-6734	0.0	1.0	0.0	0.0	3.0	28.79	12.64	0.0	15.0	15.0	21.0	20.0	2.88	0.0
RXN0-6941	0.0	1.0	0.0	0.0	3.0	15.29	12.64	15.14	1.71	5.29	0.0	7.29	18.02	0.0
RXN0-6948	2258.57	1101.7	1127.5	4002.7	660.0799999999999	8382.45	2471.92	4621.33	9220.83	9235.03	4892.41	5434.17	6182.25	2598.05
RXN0-6950	257.5	12.5	302.0	88.0	52.25	117.79	437.64	117.39	338.71	158.29000000000002	610.75	90.29	615.5999999999999	466.75
RXN0-6952	37.5	6.0	16.0	18.5	6.0	34.29	55.64	50.47	23.71	17.37	18.0	33.29	74.52	62.5
RXN0-6957	49.0	41.0	23.0	38.0	15.0	118.0	350.0	72.0	49.0	53.0	164.0	101.0	56.0	277.0
RXN0-6973	0.0	1.0	0.0	0.0	3.0	28.79	12.64	15.14	13.71	17.29	0.0	7.29	23.78	10.0
RXN0-6994	2251.84	1180.5	789.79	9238.13	453.66	2991.83	1972.74	2513.56	14208.51	21109.16	3832.14	5639.48	6746.53	1439.5
RXN0-6998	286.5	12.5	340.0	69.0	52.25	66.78999999999999	402.64	102.39	1.71	57.04	616.75	76.28999999999999	596.3499999999999	434.75
RXN0-7001	74.0	8.5	6.29	950.43	0.0	4.08	76.17	72.14	1.71	5.29	186.14	216.62	165.19	55.0
RXN0-7002	2251.84	1180.5	789.79	9238.13	453.66	2991.83	1972.74	2513.56	14208.51	21109.16	3832.14	5639.48	6746.53	1439.5
RXN0-7008	32.0	1.0	48.0	0.0	3.0	32.29	16.64	31.14	22.71	71.03999999999999	7.0	36.29	194.6	13.5
